Hochaltar	
gehörende	
Grundstein	cornerstone; foundation stone; headstone
realen	
Parlamentswahlen	
Funk	
Abbruch	demolition; dropout; severance; truncation
xenonx	
Graham	
genutzten	
Violine	violin
Nordsee	
verwechselt	confounds; confuses
umgangssprachlich	colloquial; colloquially
Krakau	
festgehalten	held on
mechanische	
Agent	agent; solicitor
Dessau	
Ingo	
widmen	to dedicate; to devote
bezahlen	disburse; pay; payment; to pay {paid, paid}
internen	
aufrecht	endwise; uprightly; upstanding
greifen	to grasp; to snatch; bite
Dark	
schriftliche	
verziert	ornate
Selbstverlag	
Aufsehen	to look up; furore; sensation
Schumacher	
any	einer; irgend etwas; irgendeiner; jeder
Filter	cleaner; filter; filters; strainer
Passagen	passages
Dictionary	
aufnahm	
Mart	
Gastgeber	host
grade	
Parker	
Pädagogischen	
Schuss	shoot; shot
entzogen	
Löwe	leo; lion
Speicher	lofts
Holger	
Laura	
Oberlauf	headwater
zunehmenden	
Kämpfer	combatant; combatants; fighter; struggler
Shanghai	
Pionier	engineer; pioneer
Rugby	
Rekonstruktion	
umfassend	blanket; capacious; comprehensive; comprising; encyclopedic; enfolding; explicitly; global
geh	
derzeitigen	
Paare	couples; pairs; twosomes
entwässert	drains
angefertigt	
Meta	
Landkreise	
Argumenten	
Massaker	massacre; slaughter
Kurve	bend; curve
Rechtsprechung	jurisdiction
dreht	revolves; swivels; turns; twiddles; twirls; twists; veers; wangles
Landstraße	country road; road
vandaliert	
Fachzeitschrift	professional journal; trade journal
darstellte	
angelegte	
Essay	
Han	
Helene	
Gerichte	dishes
Geheimnis	mystery; secret
gewährt	deigns; granted; imparts; vouchsafes
Schulden	to owe; arrears; debts
Abschaffung	abolishment; abolition
Fiona	
Alberto	
Pokalsieger	cup winner
bewirkt	causes; effectuates
Namensgeber	answer generator
Vogt	reeve
Kentucky	
Stausee	
Busse	buses; busse
Formulierungen	formulations; verbalizations
Regierungen	governments
erschienene	
Marseille	
Gotteshaus	
gelöschten	
Empfänger	acceptor; addressee; consignee; listener; radio receiver; receiver; receivers; receptionist; receptor; recipient; recipients; transceiver
variiert	varied
Agentur	agency
gewährleisten	
weitestgehend	
Gedenkstätte	memorial place
Analysis	
Pietro	
doppelte	
ti	
prägte	coined
Gehalt	salary; stipend
draußen	afield; outdoor; outdoors; outside
Shakespeare	
offener	
Schnee	snow
Gottesdienst	church service; divine service; service
Verlegung	
endgültigen	
Aufsicht	custody; person in charge; supervision; supervisor
trennte	disconnected; dissociated; disunited; segregated; sundered
Nazis	
Auftritten	
Ideologie	ideology
baut	constructs
Erneuerung	novation; renewal
estnischen	
Angreifer	aggressor; aggressors; assailant; assailants; assaulter; assaulters; attacker; attackers; invader; offender; offenders; raider
individuellen	
früherer	
Hunde	dogs; hounds; canine
engeren	
Landesliga	
barocken	
Passage	passage
Boeing	
Leinwand	screen
Bauzeit	construction time
Universum	universe
Anhieb	
Islands	
nutzten	
Monats	
facto	
Mühlen	mills
Kosovo	
wenngleich	
Abschied	leave; parting; valediction
Einzelfall	individual case
Hongkong	
Ländereien	
Guido	
Rüdiger	
Nachruf	obituary
stream	
Fortschritt	advance; advancement; headway; improvement; progress
Habilitation	
stärksten	
Handschrift	hand; hand writing; handwriting; script
Back	
sinnlos	futile; senseless; senselessly
Fantasy	
Kapital	capitally; capital; fund
Zeitgeschichte	
Partnerschaft	partnership
about	
Kirchengebäude	
Dorfkirche	
kombiniert	combined; combines
Hard	
Selbstdarstellung	image cultivation; self-projection
Aufführungen	
htm	
genehmigt	okays
Maryland	
gestanden	confessed; stood
Neutralität	neutrality
Gramm	gramme
Folgejahr	
Chaos	chaos
Plateau	plateau
folgend	consequent; ensuing; following; folowing; incidental; proximate; sequences; successional
weitem	
Görlitz	
veranlasste	caused; induced; occasioned
Krieger	brave; warrior; warriors
enzyklopädischer	
Schema	formula; schema; scheme
verteilen	to allot; to dispense; to distribute; to spread (out)
Austin	
Tante	aunt
Firefox	
indische	
Regierungszeit	
durchzusetzen	
anwesend	aboard
norwegische	
sauber	clean; cleanly; housebroken; neat; sprucely; unsoiled
Mehrzahl	plural
Kelly	
Hauptdarsteller	headliner; leading actor
durchquert	crosses; traversed; traverses
umgehend	bypassing; circumventing; going round
neutralen	
Capaci	
Rosenberg	
redundant	
Farm	farm; grange; ranch
Lit	
Nature	
repräsentiert	represented; represents
Berlins	
Schlesinger	
Überlebenden	survivors
Gerichtsbarkeit	jurisdiction
Sainte	
Jahn	
Bezirke	cantons
lutherische	
Gertrud	
Luftlinie	
jünger	junior; younger; disciple; follower
Dynamo	generator
eröffneten	
rum	rum
einarbeiten	to work in
Ingolstadt	
Instanz	instance
Rate	installment; instalment
siedelte	
Sportverein	
gebräuchlich	useable
Copa	
Hawaii	
aufgegriffen	grabbed; taken up
kommunalen	
konstruiert	builds; constructs; construes; inkhorn
Miguel	
Piano	
Gewerkschaften	unions
zuzuordnen	
Lebzeiten	lifetimes
Coup	
Head	
Acad	
Type	
Soziales	
Playoffs	
stärken	to strengthen; fortes; grossnesses; vigorousnesses
Angriffen	
Norman	
Vornamen	first names; firstnames; forenames
abends	
Julian	
Cooper	
deutlichen	
Toni	
eingewechselt	
Stammspieler	
spezifische	
anzusehen	
zentraler	
Bürgermeisters	
Belastung	debit; encumbrance; stress
Dimension	dimension
Angela	
Broadway	
ausgerechnet	calculated
Fett	adipose; bold; fat; porkily; porky; fat; grease
Einstieg	entrance
Herstellers	
Schulzeit	school days
Independent	
have	
Canadian	
erleben	to live to see; to undergo {underwent, undergone}
schenkte	donated
Brigitte	
Maine	
befassen	to occupy with
Contest	
zunehmende	
diplomatischen	
Analysen	analyses
Margarete	
montiert	mounts
Revision	appeal; audit; revisal; revision
unterzeichnet	subscribes; undersigned; undersigns
Schiedsrichter	adjudicator; arbiter; arbitrator; referee; referees
Soci	
Ohren	ears; auricular
Unterfamilie	subfamily
Slowenien	Slovenia (si)
harten	
Antisemitismus	anti-Semitism
Berges	
Durchschnittseinkommen	average income
Neffe	nephew
Karin	
Eisernen	
Collection	
Damm	bank; causeway; dam; embankment; levee
Unrecht	unjustness; wrong
Mus	mash; puree
Unterhaltung	amusement; chat; conversation; conversations; entertainment
physikalischen	
einzusetzen	
Maximilians	
Orient	East; Orient
widmet	dedicates; devotes
Volumen	volume
Sorte	breed; grade; kind; sort; species; variety
Mittelfeld	
Synthese	synthesis
Charaktere	
glücklich	felicitous; felicitously; fortunate; happy; lucky; prosperous; providential; serendipitous; slaphappy
Troll	
ausgegeben	displayed; dumped; emitted; issued; spent
Bauart	
Gutachten	advisory opinion; award; opinion
neutrale	
gotische	
Ursprungs	
Börse	stock exchange
gelobt	
Ergänzungen	additions; complements; supplements
entnommen	
neuem	
Kulturdenkmale	
Zypern	Cyprus (cy)
Astronomie	astronomy
Mo	
Soundtrack	
Körpers	
Steuer	duty; tax; helm; rudder; steering wheel; steering wheel [mot.]
Finanzen	finances
Kreuzes	
deportiert	deports
Su	
Weinbau	viticulture; winegrowing
Muslime	
bemühte	bestirred; endeavored; endeavoured; exerted
schicken	to forward; to send {sent, sent}
Katastrophe	calamity; cataclysm; catastrophe; debacle
Challenge	
Sakristei	sacristy; vestry
Tagebuch	diary; journal
Fotografien	photographies
Exemplar	copy
fehlte	lacked; was absent
unwahrscheinlich	implausible; improbable; improbably; unlikely
kaiserliche	
ungeeignet	improper; improperly; inapplicable; inapt; inaptly; ineligible; ineligibly; unapt; unaptly; uneligible; unfit; unfitly; unfitted; unmeet; unmeetly; unsuitable
Krüger	
kompletten	
Kats	
physikalische	
Language	
Car	
Feind	enemy; fiend; foe
Polens	
betreffen	to affect; to bear (on); to concern; to pertain
Robinson	
Platzierungen	
siehst	
Wettbewerben	
Thompson	
Grammatik	grammar
Achter	
Sorge	alarm; care; problem; sorrow; trouble; worry
Motivation	motivation
Webseiten	
drittes	thirds
überschritten	exceeded
Begriffsklärung	
Zylinder	cylindric; cyl; cylinder; cylinders; tophat; tophats
vereint	conjunct; joins; unifies
abwarten	to await; to bide; to temporize; to wait and see
Britisch	British
Brandt	
Salz	salt
schließe	
leere	emptily; vacuously; blank; blankness; emptiness; inaneness; vacancy; vacantness; vacuity; vacuousness; void
Einnahme	taking
ausgenommen	apart from; barring; except; excepted; excepting; excluded; gilled; save
komponiert	composes
erlassen	
Avenue	
Substanzen	substances
Medical	
entkommen	to escape
Böhlau	
verstärkte	intensified; re enforced; reinforced
südlicher	
gesichtet	sighted
Olympiasieger	
Aussprache	pronunciation
Steven	
Friedrichs	
aufgeführten	
Strahlung	radiation
Gütersloh	
beachtet	heeded; heeds; minded
Rue	
Zoo	zoo
Brockhaus	
Italia	
Vorgehensweise	strategy
Rettung	rescue; retrieval; salvage; salvation
Morgan	
geographische	geographical
Wohn	living
Rittergut	
anschließende	
Plural	
Way	
Meier	
Installation	installing
Udo	
Wähler	dialer; elector; voter; electors; voters
langfristig	long term; long-dated
Evans	
stehe	
verlaufenden	
Angestellten	staffers
Martina	
konzentrieren	to concentrate; to pool
Zusammenhänge	coherences; coherencies
zukünftig	future
protestantischen	
Export	
geworfen	flinged; foaled; threw; thrown; tossed; whelped
vorliegenden	
Venezuela	Venezuela
Pfarrhaus	rectory; vicarage
Yale	
christlich	christian
verfassen	
verbracht	
vermerkt	
Automobile	
Miniauge	
überquert	
landen	land; to alight; to debark; to disembark; to land
Fell	coat; fur; skin
irgend	
Herzogtums	
Anregung	animation; excitation; fillip; incitation; incitement; motivation; stimulus; viviparity
Cheftrainer	
Zeitgenossen	
serbischen	
Zitate	citation
Sternen	starry
verkörperte	embodied; impersonated; incarnated; personified; typified
Frühling	spring; springtide; springtime
zufrieden	content; contented; pleased
geholfen	aided; assisted; helped
Ken	
entfallen	to be cancelled; to be dropped
Boys	
verbundene	
frz	
Anhang	addendum; affix; annex; appendage; appendages; appendix; subjoinder; supplement
Perspektiven	prospects
Lehrerin	schoolmistress
eroberte	conquered
Alleinstellungsmerkmal	
Fußballverein	
Verantwortlichen	
Gefühle	emotions; feelings; senses; sentiments
heimlich	clandestine; clandestinely; cryptical; on the sly; secret; stealthily; stealthy; thievishly; underhand
Freizeit	free time; spare time; recreational
Niedergang	comedown
tätigen	
Christina	
exzellent	
ausgedrückt	expressed; phrased; worded
umgestellt	reconverted
abgetragen	shabby; worn out
Iwan	
Control	
Saudi	
mächtigen	
stgb	
Angelegenheit	affair; business; case; concern; matter; pidgin
Einigung	
einstigen	
byzantinischen	
Konvention	convention
gelebt	lived
Apsis	
nachweislich	
Winterthur	
dell	
Garden	
vergleichbare	commensurably; comparably
automatische	automated
empfehlen	to commend; to recommend; to suggest
erheben	to elevate; to extol; to levy; to raise; to uplift; to upraise
Engagements	
Haare	hairs
Teich	hamlet; pond; pool
Zwischenzeit	intervening period; meantime
Gerichtshof	court; court of justice
amtierte	held office; officiated
Fresken	frescos
Rückspiel	
Catherine	
Buddhismus	
Überzeugung	belief (in); conviction; persuasion
angekommen	arrived
Bundesländer	
Survey	
Louisiana	
Egon	
zukünftige	prospectively
langjährige	
bezeugt	testifies; wittnesses
senkrecht	perpendicular (to)
teilnahmen	participations
Emeritierung	
Echo	echo
dauern	to last
jetzige	
Respekt	
silberne	
Note	memorandum; note
begegnet	encounters; meets; met
übers	
basierte	
Turner	gymnast
externen	
Bassist	
angebliche	colorably; reputedly
Büros	bureaus; offices
Atlantik	
Rapper	
Betriebssystem	operating system; operatingsystem; system software
Alb	
mrburns	
Roll	
ausreichende	
Kirchturm	steeple
Restaurants	
professionellen	
schöner	beauteously; shapelier
Eisenbahnstrecke	
irgendeiner	any; anybody; anyone; someone
schmale	
mediale	
Boy	
mathematische	mathematically; mathematics
Tiger	tiger; tigers
Klubs	
Eastern	
Reichsbahn	
Regisseurs	
aktiver	
Treppe	a flight of steps; staircase; stairs; stairway [Am.]
stimmte	attuned; tuned
Houston	
Gera	
organisieren	to organize
Linden	
weitergeführt	
Bergwerk	colliery; mine
unverständlich	incomprehensible; unintelligible; unintelligibly
erbauten	
gewählte	chosen
wertvolle	
Gitarristen	
Abhandlungen	treatises
geltenden	
Markgraf	
Kontinent	continent; mainland
zerstören	to demolish; to destroy; to destruct; to kill; to vandalize
Vereinbarung	acknowledge; agreement; convention; declaration; predefinition; settlement; stipulation
widerspricht	contradicts; dissents; vetoes
Malta	Malta (mt)
beliebig	any; any desired
verletzte	harmed; infringed; injured
Bauch	belly; ventral; ventral
vollen	
Peer	
lauten	lutes
Höhenlagen	
ausgetauscht	exchanged; interchanged
begeistert	ardent; inspires; zesty
Samstag	Saturday
Gilbert	gilbert
Vertreibung	dissipation; ejection; expulsion; turnout
Beton	concrete
Kramer	
Alpes	
kopieren	copying; to copy; to replicate; to reproduce
Mitkonsekratoren	
Age	
begab	
Dehio	
Gemahlin	
bulgarischen	
sowjetischer	
Bearb	
Süddeutschen	
selbständigen	
Oberseite	top side; topside; upside
portugiesische	
Weiterbildung	
Umland	
Psychiatrie	psychiatry
Phasen	
Moor	fen
gezeichnet	designed; drawn; plotted; signed
bundesweit	
Luigi	
Revert	
Charlottenburg	
unmittelbaren	
eingebracht	
Bewerte	
Jonas	
Elite	elite
Mohammed	
Italiener	Italian
Hirsch	deer; hart; stag
Parallelen	
Alaska	
Grant	
Objekten	
rechtzeitig	in due time; in time; opportune; timely
fördert	furthers; patronizes; promotes
Engländer	
Ingrid	
kommerziell	commercial; commercially
Getreide	cereal; corn; crop; grain; rick
gewährleistet	warranted
Dekanat	deanery; deanship
weltweiten	
Wrestling	
untersuchen	investigate; to analyse; to analyze [Am.]; to determine; to examine; to explore; to inspect; to look into
Motorrad	bike; motorbike; motorcycle
Flüssen	
Beethoven	
Hochwasser	
Virus	virus; viral
Berthold	
Zentren	centers [Am.]; centres [Br.]
Pauli	
Magister	
Erwartungen	expectations
Werks	
Rax	
Mexico	
Roberto	
Hansen	
beruhen	be based on; to base on
Carter	
like	
Handwerker	artisan; craftsman; manufacturer; manufacturers; mechanic; mechanics; workman
Hedwig	
que	
Urlaub	exeat; leave; vacation
Nationalspieler	
Theologen	theologians
Stadtteils	
Messungen	measurements; mensurations
Raketen	rockets; skyrockets
ruft	calls; invoices; invokes
Landeskirche	
geistigen	
Repertoire	repertoire
womöglich	if possible
seinerseits	on his part
Nations	
Publications	
fände	
gelangten	
Witz	gag; joke; quip; wit; witticism
gepflegt	fostered; groomed; neat; trimly; trimmed
Fair	decent; equatable; faire; nondiscriminatory
steigen	stiles; to be on the increase; to climb
inkl	
Kant	
Björn	
benötigten	
Fächer	fan; fans
Fertigung	fabrication; manufacturing
verheiratete	
Abu	
flache	
Beamte	clerk; officials
Son	
nachdenken	to cogitate; to meditate; to mull over; to think about
kostete	costed
Matthäus	
Schumann	
Abkürzungen	abbreviations; shortcuts
brannte	
hervorgegangen	arisen
Jugendlicher	adolescent
wohnt	dwells
Haute	hewed; whaled
Astronomen	astronomers
binnen	
Bert	
Zensur	censorship; grade [Am.]; mark
sexuelle	
Weiters	
Grey	
Most	must
Genua	
Class	
Nordafrika	
getestet	tested
hölzerne	woodenly
Territorien	territories
höherer	
Herrmann	
Gehirn	brain; cerebric
konservative	conservatively; conservative
industrielle	industrially
Freiburger	
Anbindung	
mie	
Leonard	
Salon	drawing-room; salon; saloon; [Am.] parlor
Ehrenmitglied	honorary member
erzielten	
sozialistische	
Final	
Anschlag	impact; strike
bewahren	to preserve; to save
slowakischen	
jahrelang	for years
droht	impends; menaces; threatens
treiben	to enchase; to impel; to propel; to wreak; to drive {drove, driven}
Work	
Four	
zukünftigen	
längste	longest
alias	alias; alias
Umbauten	
Folgejahren	
Wolfram	tungsten
Verweise	reprimands
Basler	
typischerweise	
Grundsatz	maxim; principle
gestattet	grants; unforbidden
gemeinsames	
dargelegt	presented
Spitznamen	nicknames; sobriquets
Aufträge	commissions; missions; orders
verhältnismäßig	pro rata; proportionally; propositional
Hartmut	
Ausschusses	
nacheinander	one after another; one after the other
Treffern	
Schmitt	
ernähren	to nourish; to support
Beamter	civil servant; officer; official
ndez	
wechselnden	
Abzug	deduction; discount; outlet; subtraction
Kanonen	cannons; guns
Weiterleitungen	
Bde	
öffentliches	
eigenständig	independent
Betrag	amount; amount dude; quantum; sum
boten	carriers; messengers; summoners
Hessische	
Munition	ammo; ammunition; munitions
gesetzlich	by law; lawful; lawfully; statutorily
Humor	humor; humour
bösen	
leiten	conduct; route; to guide; to manage; to lead {led, led}
Campbell	
Rowohlt	
dato	after date
Automobil	
Matrix	array
griechischer	
optisch	optic; optical
verehrt	adores; enshrines; reveres; venerates; worships
Kulturgeschichte	
Arbeitnehmer	employee
nirgends	nowhere
nannten	
stellvertretenden	
Barth	
Schriftstellers	
mangelnde	
Ethnien	
geschützte	protective
Vita	
Militärs	
its	
Apostel	apostle
Sachverhalt	the facts (of the case)
statistisch	
Landtages	
weißt	whites
musikalisch	musical; musically
Fazit	
Wwwurm	
Kommunen	
Dallas	
Verfahrens	
Industrialisierung	industrialisation; industrialization
vollzogen	
Rechtschreibung	orthography; spelling
Murray	
verwickelt	embroils; entangled; entangles; implicates; intricately; involved; involves; tangly
inszenierte	
befunden	adjudged; found of results
niemanden	
Uruguay	Uruguay (uy)
Niederländisch	
Schwimmen	to bathe; to float; to take a swim; to swim {swam, swum}; floatage; swimming
stößt	buffets; bunts; butts; hustles; impinges; kicks; pokes; punts
besseres	
Anhängern	
Salvador	
entstammt	is descended from
flog	flew
Intelligenz	intelligence
späterer	
Ansbach	
Gallery	
blockiert	
Krefeld	
Coast	
wilden	
Schulze	
wesentlicher	
Experte	adept; expert
Earth	
Gefangene	prisoner; captured
türkischer	
sortiert	assorted; assorts; sorted; sorts
Säule	column; pillar
jenem	
Univ	
Railroad	
auftaucht	
täglichen	
Erläuterung	comment; elucidation; exemplification; explanation
Singapur	Singapore (sg)
Prediger	preacher; sermonizer; sermonizers
Sinfonie	symphony
Bayerischer	
Departamento	
beschriebene	
Opfern	immolate; to sacrifice; victimize
brechen	to burst {burst, burst}; to crack
Anatomie	anatomy
Ergebnissen	
etablierten	
überlebt	outlives; survives
Wolfenbüttel	
Logos	logos
Kanzler	chancellor
Zagreb	
berufliche	occupationally; vocationally
geraden	
Quatsch	balderdash; baloney; blah; bunk; flubdub; garbage; hogwash; jabberwocky; malarkey; nonsense; poppycock; rot; rubbish; trash
Hauptwerk	
vollständiger	
militärisch	militarily; military
öffnet	opens; unbolts; uncloses
Kompromiss	compromise
Double	
Adrian	
Budget	budget
geologischen	geologically
beinhalten	to contain; to imply
halbwegs	
Monika	
liberale	Liberal
Sozialismus	socialism
Oberhausen	
Marmor	marble
islamische	
Rakete	missile; rocket; skyrocket
Deutung	
Löschdiskussionen	
trockenen	
Larven	larvae; larvas
Pfarre	
Armut	destitution; impecuniousness; indigence; pennilessness; poorness; poverty
tauchen	to dip (in, into); to dive; to immerse; to plunge
sportliche	
Comedy	
verkürzt	abridges; shortens
Höhlen	antra; burrows; caverns; caves; cavities; dens; hollows; sockets
Dachau	
Journalistin	
Cr	
Flugzeugen	
Population	
nah	nearby
Zahlung	capitation; defrayal; donation
Jules	
Kent	
Gunsten	
ältester	
Kurse	courses
professionelle	
besuchten	
Fürth	
Forstwirtschaft	
wohnten	
Alabama	
Tja	
theoretischen	theoretical
Gleichung	equation
verbringen	to spend; to spend {spent, spent}
Vernunft	rationality; reason; sanity
Labels	
sar	
Bilanz	balance
Vegetation	vegetation
sammelt	collects; garners; gathers; gleans; rallies; treasures
Mine	
künstlich	artifical; artificial; artificially; factitious; factitiously; imitately; simulated; synthetical
rd	
Kulturgüter	
freies	
Small	
Dokumenten	
angesetzt	
überdies	moreover; too
Libretto	libretto
Großstadt	large city
Wettbewerbs	
schräg	angular; askew; bevel; inclinated; oblique; obliquely; slanting; slantwise; slantwisely; sloped; sloping; slopingly; transversal; transverse
stützen	to base on; to support; to sustain
Ergo	
Bundestagswahl	parliamentary elections (for the Bundestag)
sparen	economize; spare; to save
Attentat	
Three	
Heck	back; rear; stern; tail
Petra	
Sorten	sorts
Eichstätt	
Ebert	
Harold	
Experimente	experiences; experiments
wechselt	alternates; bandies
Lebewesen	creature
einheitlichen	
Labour	
Herausgabe	
Valentin	
Aristoteles	
Heidelberger	
amtliche	ministerially
nachhaltig	
Statuen	
Naturdenkmale	
verringert	abates; bates; lessens; minimizes
Umfrage	
Sauer	acid; acidly; moped; moping; sour; sourly; sulkily; sulky; tartly
Warner	
Fauna	
Neffen	nephews
Ortskern	
heran	
gekürzt	abridged; shortened
Taunus	
Perrak	
Publishers	
Rohr	barrel; conduit; liner; pipe; tube; tubing
Schiedsgericht	arbitral court; court of arbitration
Sri	
More	
stattfindenden	
elektrisch	electric; electrical; electrically
Föderation	federation
Liberal	liberally
Lutheraner	
Aufgebot	banns; bans
Dennis	
Oregon	
Notre	
halber	
Jerry	
Mu	
mhz	
Tipp	
regierte	governed; reigned
hob	lifted
Symptome	symptoms
Ulrike	
Krause	frizziness; ruff
Verwandtschaft	affinity; kinsfolk; relatedness; relation; relationship
treu	abidingly; faithful; loyal; loyally; true; trusty
Veranstalter	organizer
nich	
Ensembles	
Beute	booties; booty; prey; swag
Auszug	abstract; epitome; excerpt; extract; outline (of a book); pullout; syllabus
Tommy	
enthaltenen	
seltsam	strange
Hardware	hardware
Brothers	
Bordeaux	
wiedergewählt	reelected
stiftete	
Booten	
Mülheim	
ordentlich	fair; fairly; neat; orderly; seemily; seemy; tidily; tidy; uncluttered
Runs	
Kunststoff	plastics; synthetic; synthetic material
Mentor	mentor
reformierte	reformist; reformed
Umstellung	changeover; transposition
Jungfrau	vestal; virgin
verdienen	to deserve; to earn
Befehlshaber	commander
erringen	to get; to score
vereinbart	agreed; arranges; concerted; stipulated; stipulates
setze	
ordnete	arrayed
Erweiterungen	amplifications; dilations; enhancements; enhancers; enhanncements; extensions; increments
Artikelarbeit	
Aufkommen	arise
Zielen	
if	
Professorin	
zivilen	
Räumlichkeiten	premises
misst	metes
Early	
pg	
Amateur	amateur
Ware	commodity; merchandise; ware
Stolz	haughtily; haughty; prideful; proud; proudly; elation; haughtiness; pride; proudness
Ville	
unbelegt	
Maus	mouse
Player	
gem	
Nancy	
Einhaltung	
wöchentlich	be the week; by the week; weekly
Wikis	
Osteuropa	
Zucker	sugar
Lig	
Cornelius	
Kantone	cantons
mg	
herrschte	ruled
Explosion	blast; burst; fulmination
Hills	
Inhalten	
Göttin	goddess
Großherzogtum	
Bundestages	
Wayne	
brandenburgischen	
Kr	
erforderlichen	
Kommissar	commissar
Nouvelle	
fordern	to arrogate; to ask (for); to claim; to demand; to postulate; to require
Achsen	arbors; axes; axial
Arno	
Morris	
angeklagt	accused of; impeached; indicted
ausgewählte	selected; subset
wechselten	
schweigen	to be silent; to keep silent; to keep still; silence
mittig	concentric
Zinnmann	
fühlen	to sense; to feel {felt, felt}
Haas	
Toolittle	
tödlich	deadly; deathlily; deathly; fatal; lethal; lethally; mortal
Arbeitsgruppe	(working) team; study group (school)
geschossen	shot
Entschuldigung	apology; excuse; excuse me; sorry
geschützten	
Beweise	
Schlachten	slaughter; battles
Karosserie	body; car body
Ausmaß	dimension; extent
Bush	
trinken	bib; to drink {drank, drunk}
zugehörige	
Metropolitan	
Bond	
Ryan	
verschwand	disappeared
Westküste	
Staatsoper	
Mönch	friar; monk
Geistes	
Differenzen	differences
einsetzte	
Handschriften	handwritings; scripts
Aufruf	call; calling; cue; envoking; invocation; invoking
geringere	lest
Geräten	
Schach	check!
angehört	belonged to
unbrauchbar	unemployable; unusable; waste
diesbezüglich	referring to this
Education	
Simplicius	
verschwindet	disappears; vanishes
Filiale	branch (office); chain store; subsidiary
India	
Mist	crap; droppings; muck
Marschall	marshal
Gerald	
intensive	
mind	
Channel	
ungarisch	
nötige	needfully; wherewithal
drohte	
Oberbefehlshaber	generalissimos
Bestandteile	ingredients
kommunistische	communistically
Fernseh	
Brooklyn	brooklyn
Cousin	cousin
Joan	
Fünfter	fifth
Unterarten	subspecies
fester	firmer; steadier; tighter
Organe	organs
Arndt	
Herder	
Republikaner	
stellvertretende	substitutionally; vicariously
Torhüter	
southpark	
bedienen	to attend; to attend to; to handle; to operate; to serve
Moral	morale; morality; morals
Betroffene	
Bahnlinie	
siedelten	
künstliche	
jenes	those
stilistisch	stylistic
genutzte	
willkürlich	arbitrarily; arbitrary; highhanded
Motiven	
Naval	
Revue	revue
überregionalen	
Beleidigung	affront; indignity; insult; libel; offence; scathe; slander
Gewässern	
lehnt	leans; reclines
Humanist	humanist
other	
passende	appositely
Drogen	drugs
heftigen	
Skandal	scandal
Kessel	boiler; cauldron; cauldrons; kettle; kettles; sinkhole
künstlerisch	artistic; artistical; artistically
warte	
Gottesdienste	
Chinas	
kroatischen	
em	
Landshut	
Anklage	accusal; accusation; accusativeness; charge; denouncement; impeachment; indictment
Erscheinungsbild	
Species	
Historie	history
Bemerkungen	remarks
Ausländer	foreigner; foreigners
persischen	
Müll	garbage [Am.]; refuse; rubbish; trash
scheiterten	
Liedes	
Kongresswahlen	
Werkzeug	artifact; instrument; tool; tool kit
Burgund	
Universitätsbibliothek	
Turniere	
Kirchenschiff	nave
Schlag	bang; bash; beat; blow; buffet; coup; flap; knock; percussion; shock; stinger; stroke; wham
Koenraad	
befreundet	becomes friends
Schlesischen	
Expansion	
Gedächtnis	commemoratively; memory; remembrance
Delta	
verfehlt	to manque
Dead	
Bretagne	
Martha	
Muhammad	
Saar	
Klassenerhalt	
Flüssigkeit	fluid; fluidity; fluidness; liquid; liquidness; liquor
Minderheiten	minorities
French	
veraltet	antiquated; antiqued; archaic; becomes obsolete; dated; obsolete; obsoletely; out-of-date; outmoded; timeworn
Sozialwissenschaften	social sciences
Nigeria	Nigeria (ng)
zurückziehen	to backtrack; to retire; to retract; to retrieve; to withdraw {withdrew, withdrawn}
subsp	
Marsch	march; marsh; walk
Xocolatl	
Konsequenz	consequence
ausser	
Preisen	blessed; blest; to eulogize; to praise; to bless {blessed, blest}
Strauss	
Ehrenbürger	honorary citizen
beschränken	confine; straiten; to bound; to narrow; to stint
Ron	
Rebellen	rebels
Renate	
Währenddessen	in the meantime; meanwhile
unsicher	insecure; insecurely; instable; precarious; precariously; uncertain; unsafe; unsafely; unstably; unsure
Nolispanmo	
Energy	
langjähriger	
Stätten	
Set	
Codex	
kun	
orientieren	orientate; to orient
vorbehalten	
Schädel	cranium; pates; skull; skulls
Antarctic	
Hudson	
zurückgekehrt	returned; reverted
Messer	analyser; knife; knives; scissors; switchblade
schwierigen	
Freistaat	
Jülich	
Barry	
Edith	
Korrekturen	corrections
Kunstwerke	works of art
Einschränkungen	austerities; restrictions; restrictivenesses; retrenchments
spezifischen	
Ostfriesland	
Aufforderung	invitation
Baudenkmal	
gesperrten	
interessierten	were interested in
Landschaftsschutzgebiet	
Bobby	
verdrängt	displaces; ousts; supplants
Eddie	
Lords	
brauche	
möchten	
fungiert	
erschließt	
Christiane	
ev	
geschaffene	
Judentum	Jewishness; Jewry; Judaism; the Jews
Abgeordnetenhaus	
ausgeprägt	bold; distinct; distinctive; pronounced
Unterbrechung	break; discontinuity; hesitation; interception; intermission; intermittence; interrupt; interruption; outage; recess; stopover; time-out
gewünschten	
ausgehenden	
singt	sings
Support	
Ruhrgebiet	
Musikvideo	
nützlich	advantagious; beneficial; expedient; helpful; profitably; serviceably; useful
Halbsperre	
Stiftungen	
angeregt	animated; motivated; stimulated
schreibst	
weiterentwickelt	
Lektüre	lecture; reading; reading matter
belgische	
Markgrafen	
Designer	designer; designers
erlangt	attained; obtains
Wiederaufstieg	
liefen	ran
spitz	
zweigt	
zwangsläufig	inevitably; perforce
Baker	
Feldern	
Anime	
Betracht	
Bois	
spezialisierte	
geradezu	
Alexandria	
Minor	
Zwickau	
Oberpfalz	
Pensionierung	retirement
